segment_id,recording_id,speaker_group_id,dataset_split,duration_seconds,audio_path,review_status,transcription,final_selection
REC124_SEG0020,REC124,SPK009,train,18.064,data/processed/segments/REC124/REC124_SEG0020.wav,reviewed,man ṭen i idjan ḍ yemma u man yen i idjan ḍ ayṭma uca umi ixzar ɣar yinni ɣares iqqimen inna xzar aqa yemma ḍ ayṭma minzi wenni itteggen min ixes arebbi ḍ netta ḍ uma ḍ ucma ḍ yemma,yes
REC125_SEG0004_PART01,REC125,SPK009,train,10.2,data/processed/segments/REC125/REC125_SEG0004_PART01.wav,reviewed,ixecc dd ijjen ujḍiḍ ineqb i tt tewḍa ca n zzariɛet nneɣni x wezru mani war ḍayes tuɣi bu ucar attas deɣya teɣmi,yes
REC125_SEG0005_PART01,REC125,SPK009,train,13.96,data/processed/segments/REC125/REC125_SEG0005_PART01.wav,reviewed,tewḍa ca n zzariɛet nneɣni jar isennanen uca mɣaren xas isennanen uca jeyyḥen tt war tewci ca rɣidjet tewḍa ca n zzariɛet nneɣni x ṭammurṭ tesbeḥ uca teɣmi tegma tewca rɣidjet,yes
REC125_SEG0005_PART02,REC125,SPK009,train,13.96,data/processed/segments/REC125/REC125_SEG0005_PART02.wav,reviewed,ca n zzariɛet tusa dd s tratin ca s settin u ca s mya n tseqqar xenni inna wenni ɣar idja imezzuɣen i usedji ejj i t ad iser,yes
REC125_SEG0006,REC125,SPK009,train,9.904,data/processed/segments/REC125/REC125_SEG0006.wav,reviewed,maymi issiwer yasuɛ s imedya umi tuɣa aten weḥḥedsen sseqsan t inni ḍas dd innḍen jmiɛ ak ḍ ṭenɛac x umedya nni,yes
REC125_SEG0007_PART02,REC125,SPK009,train,11.848,data/processed/segments/REC125/REC125_SEG0007_PART02.wav,reviewed,ad ttwaran uca war ttwirin am ttesran ttesran uca war fehhmen ḥima war ttetuben uca ad asen ittwaɣfar ddnub nsen,yes
REC125_SEG0010_PART01,REC125,SPK009,train,13.096,data/processed/segments/REC125/REC125_SEG0010_PART01.wav,reviewed,afedjaḥ nni izarɛen izarreɛ awar ina aqa ḍ inni x webrid aqa yina ḍ yinni ḍaysen ittwazarɛ wawar maca awarni rami ḍas srin rexdenni yusa dd cciṭan,yes
REC125_SEG0011,REC125,SPK009,train,10.576,data/processed/segments/REC125/REC125_SEG0011.wav,reviewed,ad t qebren deɣya s refraḥet maca war ɣarsen bu jjadira deg ixef nsen maca ad qqimen ɣar ijjen rmijar,yes
REC125_SEG0012_PART01,REC125,SPK009,train,14.024,data/processed/segments/REC125/REC125_SEG0012_PART01.wav,reviewed,mara temsar rmeḥnet niɣ umarret ḍi ssibbet n wawar ad nqarḍen deɣya uca yina ḍ inni ittwazarɛen jar isennanen aqa yina ḍ inni xmi ɣa sre,yes
REC125_SEG0013_PART01,REC125,SPK009,train,10.04,data/processed/segments/REC125/REC125_SEG0013_PART01.wav,reviewed,idakkʷar wawar bra rɣidjet uca yina ḍ inni ittwazarɛen x ṭammurṭ isebḥen aqa yina ḍ inni xmi,yes
REC125_SEG0013_PART02,REC125,SPK009,train,10.04,data/processed/segments/REC125/REC125_SEG0013_PART02.wav,reviewed,ɣa sren awar ad t qebren ad wcen rɣidjet ca zzaysen tratin inneɣni settin u inneɣni mya n tseqqar,yes
REC125_SEG0016_PART01,REC125,SPK009,train,12.616,data/processed/segments/REC125/REC125_SEG0016_PART01.wav,reviewed,ma war ittmarsi ca x rmerfeɛ minzi war din min inuffaren war dd ittwassargeb uca war din ura ḍ ict n rḥajjeṭ ḍi tnuffra war tetwasseḍhari mara din ḥed i ɣar,yes
REC125_SEG0018,REC125,SPK009,train,3.664,data/processed/segments/REC125/REC125_SEG0018.wav,reviewed,amedya n zzariɛet ḍ tgeldit n arebbi,yes
REC125_SEG0021,REC125,SPK009,train,3.216,data/processed/segments/REC125/REC125_SEG0021.wav,reviewed,amedya n tḥebbuct n zzariɛet n uxerdel,yes
REC125_SEG0023,REC125,SPK009,train,12.432,data/processed/segments/REC125/REC125_SEG0023.wav,reviewed,aqa tt am tḥebbuct n zzariɛet n uxerdel ṭenni rami tettwazarɛ ḍi ṭammurṭ aqa nettat ḍ tamezyant x marra tiḥebba n zzariɛet i idjan ḍi ṭammurṭ,yes
REC125_SEG0026,REC125,SPK009,train,17.584,data/processed/segments/REC125/REC125_SEG0026.wav,reviewed,tuɣa yasuɛ issawar awar akidsen s imedya attas am yina s imedya ittriqen maḥend ad ṭen sren iwḍan bra imedya war kisen issiwer ca maca tuɣa issefham kurci i imeḥḍaren nnes weḥḥedsen,yes
REC125_SEG0028,REC125,SPK009,train,17.136,data/processed/segments/REC125/REC125_SEG0028.wav,reviewed,tekkar dd ict n tḥaryaḍt temɣar remwaj ccaten ḍi tɣarrabut arami tebda tettcura maca yasuɛ tuɣa ittes x ict n tsunta ɣar ḍeffar n tɣarrabut niṭni ssfaqen t nnanas a amsermaḍ ma war ḍ ac necqi ca neccin mara nettwahellek,yes
REC125_SEG0029_PART01,REC125,SPK009,train,11.48,data/processed/segments/REC125/REC125_SEG0029_PART01.wav,reviewed,xenni ikkar iwebbex asemmiḍ inna i rebḥar ars sqar yarsa usemmiḍ uca iḍwer kurci yarsa xenni inna asen mayemmi teggʷedem ammu,yes
REC125_SEG0029_PART02,REC125,SPK009,train,11.48,data/processed/segments/REC125/REC125_SEG0029_PART02.wav,reviewed,min kenniw yuɣin war ḍaywem bu l iman tudef i ṭen tiggʷudi temɣar nnan i wayawya min iɛna wa aqa ura ḍ asemmiḍ ḍ rebḥar tggenas array,yes
REC126_SEG0001,REC126,SPK009,train,2.256,data/processed/segments/REC126/REC126_SEG0001.wav,reviewed,asgenfi n ijjen umeryaḥ,yes
REC126_SEG0002,REC126,SPK009,train,13.328,data/processed/segments/REC126/REC126_SEG0002.wav,reviewed,iwden ɣar ujemmaḍin n rebḥar ḍi ṭammurṭ n gadarinis umi dd iffeɣ zi tɣarrabut irqa i t ijjen bnaḍem zeg imeḍran ḍayes ijjen raryaḥ ḍ amengus,yes
REC126_SEG0004,REC126,SPK009,train,8.24,data/processed/segments/REC126/REC126_SEG0004.wav,reviewed,tuɣa t rebda ass ḍ djiret deg idurar u deg imeḍran isɣuyyu iyezzem ixef nnes s izra,yes
REC126_SEG0005_PART02,REC126,SPK009,train,13.624,data/processed/segments/REC126/REC126_SEG0005_PART02.wav,reviewed,ttzawgeɣ cek s arebbi war ḍ ayi ttmarrat minzi aqa innas ffeɣ zi bnaḍem a a raryaḥ amengus isseqsa t mammec ḍ ac qqaren,yes
REC126_SEG0006_PART02,REC126,SPK009,train,13.448,data/processed/segments/REC126/REC126_SEG0006_PART02.wav,reviewed,tuɣa din ɣar wedrar ict n tḥimart temɣar n irfan tetthedda zawgen t ccwaten nni nnan sekk aneɣ ɣar irfan ḥima ad ḍaysen nadef,yes
REC126_SEG0007,REC126,SPK009,train,17.776,data/processed/segments/REC126/REC126_SEG0007.wav,reviewed,isamḥ asen yasuɛ rexdenni ffɣen raryaḥ imengas zeg weryaz nni udfen deg irfan uca tuzzer tḥimart nni ɣar ijjen jjarf yuɛran uca tewḍa ḍi rebḥar tuɣa ṭen ɛraḥar deg warfayen zzaysen uca ɣarqen ḍi rebḥar,yes
REC126_SEG0008_PART01,REC126,SPK009,train,10.344,data/processed/segments/REC126/REC126_SEG0008_PART01.wav,reviewed,maca imeksawen n irfan arewren xebbaren man aya ḍi tendint u x iyyaren iwḍan ffɣen dd ḥima ad zaren min imsaren,yes
REC126_SEG0010_PART02,REC126,SPK009,train,10.824,data/processed/segments/REC126/REC126_SEG0010_PART02.wav,reviewed,ṭen ḥima ad iqqim akides war t ijji maca innas ruḥ ɣar ṭaddarṭ nnec ḍ radj nnec xebbar i ṭen marra min zzayek igga sidi,yes
REC126_SEG0011,REC126,SPK009,train,10.544,data/processed/segments/REC126/REC126_SEG0011.wav,reviewed,mammec xak yarḥem uca iruḥ ibḍa ittbarreḥ ḍi dikapulis marra min ḍas igga yasuɛ uca marra tbehten,yes
REC126_SEG0012,REC126,SPK009,train,5.712,data/processed/segments/REC126/REC126_SEG0012.wav,reviewed,yedjis n yayrus tamɣart tehrec rqedd n ṭenɛac n iseggʷusa,yes
REC126_SEG0013_PART01,REC126,SPK009,train,12.312,data/processed/segments/REC126/REC126_SEG0013_PART01.wav,reviewed,awarni rami izwa yasuɛ s tɣarrabut ɣar ujemmaḍ imun dd xas ɛaweḍ attas n rɣaci am tuɣa t x tma n rebḥar yusa dd ijjen zeg imeqqranen n ṭemzida,yes
REC126_SEG0013_PART02,REC126,SPK009,train,12.312,data/processed/segments/REC126/REC126_SEG0013_PART02.wav,reviewed,issem ness yayrus umi t izra iwḍas ɣar iḍaren izawg i t attas innas idji tmazuzt tḥerc attas ttzawgeɣ cek ad dd tased ad,yes
REC126_SEG0016_PART01,REC126,SPK009,train,13.8,data/processed/segments/REC126/REC126_SEG0016_PART01.wav,reviewed,mara ḥadiɣ mɣir arruḍ nnes ad qqimeɣ ddareɣ rexdenni yuzeɣ usizzer n iḍammen tuca ak ḍ arrimet nnes belli teggenfa zi rehrac nnes rexdenni yuca yasuɛ ak ḍ yixef nnes belli,yes
REC126_SEG0016_PART02,REC126,SPK009,train,13.8,data/processed/segments/REC126/REC126_SEG0016_PART02.wav,reviewed,iffeɣ zzayes jjehd uca inneqreb ɣar rɣaci inna wi iḥadan arruḍ inu nnanas imeḥḍaren nnes cek twarid rɣaci ideḥḥes i cek u cek tesseqsid,yes
REC126_SEG0017,REC126,SPK009,train,6.352,data/processed/segments/REC126/REC126_SEG0017.wav,reviewed,wi ḍ ayi iḥadan maca iqqim ixezzar ḥima ad izar wi yeggin man aya,yes
REC126_SEG0018_PART02,REC126,SPK009,train,14.024,data/processed/segments/REC126/REC126_SEG0018_PART02.wav,reviewed,l iman nnem aqa iwca am ṭudarṭ ruḥ s rehna ad tirid teggenfid zi rehrac nnem am tuɣa ɛad issawar usin dd ca zi ṭaddarṭ n umeqqran n ṭemzida nnanas,yes
REC126_SEG0019,REC126,SPK009,train,11.6,data/processed/segments/REC126/REC126_SEG0019.wav,reviewed,idjic temmut mayemmi tseddaɛed ɛad amseɣɣar maca yasuɛ isra awaren i innan uca inna i umeqqran n ṭemzida war tteggʷed ca amen waha,yes
REC127_SEG0003_PART01,REC127,SPK009,train,13.8,data/processed/segments/REC127/REC127_SEG0003_PART01.wav,reviewed,u nderfen ḍayes inna asen yasuɛ war idji anabi bra ccan mɣir ḍi ṭammurṭ nnes jar radj nnes u ḍi ṭaddarṭ nnes uca netta war izemmar ad din igg ura ḍ ijjen,yes
REC127_SEG0005,REC127,SPK009,train,14.992,data/processed/segments/REC127/REC127_SEG0005.wav,reviewed,lla tipyisin n nnḥas deg ubyass maca ad qqnen sandaliyat maca war yarrḍen tyuya n tcamirat inna asen mani ma tudfem ɣar ca n ṭaddarṭ qqimem ḍayes ar ssenni i ɣa teffɣem,yes
REC127_SEG0009_PART01,REC127,SPK009,train,11.208,data/processed/segments/REC127/REC127_SEG0009_PART01.wav,reviewed,isra xas ujedjid hirudus minzi isem nnes iḍwer icneɛ inna aqa yuḥanna amseɣḍas ittwassnekkar dd zi ṭaddarṭ n imettinen s uyenni,yes
REC127_SEG0010_PART01,REC127,SPK009,train,12.552,data/processed/segments/REC127/REC127_SEG0010_PART01.wav,reviewed,rami isra hirudus man aya inna wa ḍ yuḥanna wenni umi qesseɣ azedjif aqa netta ittwassnekkar dd zi ṭaddarṭ n imettinen minzi hirudus simant nnes tuɣa issekk,yes
REC127_SEG0010_PART02,REC127,SPK009,train,12.552,data/processed/segments/REC127/REC127_SEG0010_PART02.wav,reviewed,dd ɣares uca iḥebbes yuḥanna icarf i t ḍi reḥbes x ssibbet n hirudiyya tamɣart n umas filippus ṭenni i k ḍ imrec hirudus,yes
REC127_SEG0012_PART01,REC127,SPK009,train,14.328,data/processed/segments/REC127/REC127_SEG0012_PART01.wav,reviewed,war ḍ ac iḥedjer ad ɣarek tiri ṭemɣarṭ n umac s uyenni tuɣa hirudiyya tenḍar ḍayes ṭittawin uca tarezzu ad t tneɣ maca war tzemmar minzi hirudus,yes
REC127_SEG0012_PART02,REC127,SPK009,train,14.328,data/processed/segments/REC127/REC127_SEG0012_PART02.wav,reviewed,tuɣa itteggʷed zi yuḥanna issen belli netta ḍ aryaz ḍ amseggad ḍ amqeddas u iḥetta xas isra zzayes attas n tmesrayin uca isexxar xas,yes
REC127_SEG0014_PART01,REC127,SPK009,train,11.72,data/processed/segments/REC127/REC127_SEG0014_PART01.wav,reviewed,uca tudef dd yedjis n hirudiyya tecḍeḥ teɛjebas i hirudus ḍ yinni iqqimen akides xenni innas ujedjid i tḥenjirt ttar zzayi,yes
REC127_SEG0017,REC127,SPK009,train,16.208,data/processed/segments/REC127/REC127_SEG0017.wav,reviewed,u rexdenni issekk ujedjid ijjen uɛessas ɣar reḥbes s ssif yumur ḥima ad dd yawi azedjif n yuḥanna wanita iruḥ iqessas azedjif i yuḥanna ḍi reḥbes xas uca yiwi dd azedjif nnes x ttebsi,yes
REC127_SEG0020_PART02,REC127,SPK009,train,10.632,data/processed/segments/REC127/REC127_SEG0020_PART02.wav,reviewed,ejj aneɣ ad nraḥ ɣar ijjen wemcan ixran ḥima ad tareyyḥem cwayt minzi tuɣa din attas n yinni dd yusin ḍ n yinni iruḥen,yes
REC127_SEG0023_PART01,REC127,SPK009,train,11.64,data/processed/segments/REC127/REC127_SEG0023_PART01.wav,reviewed,xenni ibḍa ad ṭen issermed attas rami iruḥ wass ad iqḍa qarrben dd ɣares imeḥḍaren nnes nnanas amcan a ixra u rweqt teɛdu,yes
REC127_SEG0023_PART02,REC127,SPK009,train,11.64,data/processed/segments/REC127/REC127_SEG0023_PART02.wav,reviewed,sekk i ṭen ḥima ad raḥen ɣar reɛrasiyyat u ɣar dcurat yudsen ḥima ad sɣen aɣrum i yixef nsen minzi war ɣarsen min ɣa ccen,yes
REC127_SEG0024,REC127,SPK009,train,16.944,data/processed/segments/REC127/REC127_SEG0024.wav,reviewed,maca netta inna asen wcem asen kenniw min ɣa ccen nnanas ma ad nraḥ maḥend ad asen nseɣ aɣrum s mitayen dinar uca ad asen newc min ɣa ccen inna asen ruḥem xzarem mecḥar n tecnifin i ɣarwem,yes
REC127_SEG0025,REC127,SPK009,train,6.224,data/processed/segments/REC127/REC127_SEG0025.wav,reviewed,umi argben nnanas xemsa n tecnifin n weɣrum ḍ ṭnayen n iserman,yes
REC127_SEG0027_PART01,REC127,SPK009,train,14.296,data/processed/segments/REC127/REC127_SEG0027_PART01.wav,reviewed,umi iksi yeccu xemsa n tecnifin ḍ ṭnayen n iserman nni issgeɛɛed tamuɣri nnes ɣar ujenna ibarek uca yarza ticnifin iwca i tent i imeḥḍaren nnes ḥima ad tent ssarsen zzatsen,yes
REC127_SEG0027_PART02,REC127,SPK009,train,14.296,data/processed/segments/REC127/REC127_SEG0027_PART02.wav,reviewed,uca niṭni farqen ɛaweḍ ṭnayen n iserman i marra ccin marra jjiwnen xenni reqḍen ireqqʷaz icetten ccuren ṭenɛac n tsudjatin ura ḍ iserman icetten,yes
REC127_SEG0028,REC127,SPK009,train,5.552,data/processed/segments/REC127/REC127_SEG0028.wav,reviewed,inni iccin zi tecnifin tuɣa aten ḍi xemsa araf n yeryazen,yes
REC127_SEG0030_PART01,REC127,SPK009,train,11.496,data/processed/segments/REC127/REC127_SEG0030_PART01.wav,reviewed,ad isqad netta rɣaci awarni rami ṭen isqad iruḥ ɣar wedrar ḥima ad izzadj rami dd tewḍa tmeddiṭ tuɣa taɣarrabut ḍi rbuɣaz,yes
REC127_SEG0030_PART02,REC127,SPK009,train,11.496,data/processed/segments/REC127/REC127_SEG0030_PART02.wav,reviewed,uca netta tuɣa weḥḥdes x rbarr izra belli niṭni ttemqetmaren s uqeddef n tɣarrabut minzi asemmiḍ yusa asen dd deg uɣembub,yes
REC127_SEG0031_PART02,REC127,SPK009,train,12.616,data/processed/segments/REC127/REC127_SEG0031_PART02.wav,reviewed,ar aɣeddar uca sɣuyen minzi marra zrin t uca nnxerɛen rexdenni issiwer akidsen inna asen ggem ur aqa ḍ necc war teggʷedem ca,yes
REC127_SEG0033,REC127,SPK009,train,4.464,data/processed/segments/REC127/REC127_SEG0033.wav,reviewed,asgenfi n wattas n iwḍan ḍi jinisaret,yes
REC127_SEG0034,REC127,SPK009,train,18.544,data/processed/segments/REC127/REC127_SEG0034.wav,reviewed,umi zwan ɣar ujemmaḍ usin dd ɣar ṭammurṭ n jinnisaret umi dd ffɣen zi tɣarrabut ɛeqren t iwḍan deɣya uzzren ɣar marra jjwayeh nni uca bdan ad dd awyen inni tuɣa ihercen attas ḍi tassut ɣar wemcan mani srin aqa t netta,yes
REC127_SEG0035,REC127,SPK009,train,18.416,data/processed/segments/REC127/REC127_SEG0035.wav,reviewed,mani ma dd yusa ḍi tendint niɣ ḍi redcur niɣ ḍi reɛrasiyyat ssrusanas dd imehrac deg ibriden uca ttzawagen t ad asen ismeḥ ad ḥadan mɣir abeḥrur n ujedjab nnes u marra inni t iḥadan ggenfan,yes
REC128_SEG0002_PART01,REC128,SPK009,train,13.64,data/processed/segments/REC128/REC128_SEG0002_PART01.wav,reviewed,munen ɣares ifarisiyyen ḍ imsermaden n idlisen i dd yusin zi urcalim umi zrin belli ca n imeḥḍaren nnes ccin aɣrum bra ma ad ssirden,yes
REC128_SEG0004,REC128,SPK009,train,18.96,data/processed/segments/REC128/REC128_SEG0004.wav,reviewed,maca ttetten aɣrum am war ssiriden ifassen yarra dd inna asen nican inebba icaɛya xawem a imnafqen am mammec tura rgens a iweqqar ayi s iyencicen nnes maca ur nsen iggʷej xafi,yes
REC128_SEG0007_PART01,REC128,SPK009,train,11.88,data/processed/segments/REC128/REC128_SEG0007_PART01.wav,reviewed,maca kenniw teqqarem mara ijjen weryaz inna i babas niɣ i yemmas min ma tzemmarem ad zzayi testenfɛem aqa ggiɣ t ḍ ssedqet i arebbi war t,yes
REC128_SEG0009_PART01,REC128,SPK009,train,14.908,data/processed/segments/REC128/REC128_SEG0009_PART01.wav,reviewed,umi idas ḍ iraɣa marra rɣaci inna asen srem dd ɣari marra uca fehmem war din ura ḍ ijjen n rḥajjeṭ i dd ittadfen ɣar bnaḍem zi barra tzemmar ad t tessexmej maca,yes
REC128_SEG0011_PART01,REC128,SPK009,train,10.184,data/processed/segments/REC128/REC128_SEG0011_PART01.wav,reviewed,ma war tefhimem ca belli marra min ɣa yadfen bnaḍem zi barra war izemmar ad t issexmej minzi man aya war dd ittidef ca,yes
REC128_SEG0011_PART02,REC128,SPK009,train,10.184,data/processed/segments/REC128/REC128_SEG0011_PART02.wav,reviewed,ɣar wur nnes maca ɣar uɛeddis xenni ad iffeɣ ɣar wemcan nnes am issizdeg marra macca xenni inna,yes
REC128_SEG0012_PART01,REC128,SPK009,train,12.664,data/processed/segments/REC128/REC128_SEG0012_PART01.wav,reviewed,min i dd itteffɣen zi bnaḍem ḍ man aya issxemmaj bnaḍem minzi zi daxer zeg wurawen n iwḍan i dd itteffɣen inwayen iɛeffanen zzina farq ccɣer,yes
REC128_SEG0012_PART02,REC128,SPK009,train,12.664,data/processed/segments/REC128/REC128_SEG0012_PART02.wav,reviewed,tukkarḍa anɣay ttmeɛ rɣar taḥraymect afucceḥ ṭitt taɛeffant aceqqef tuffet ḍ tubbuherya,yes
REC128_SEG0014,REC128,SPK009,train,9.456,data/processed/segments/REC128/REC128_SEG0014.wav,reviewed,l iman n ṭemɣarṭ ḍi ṭammurṭ n tisur ḍ saydun ikkar ssenni uca iruḥ ɣar ṭammurṭ n sur ḍ saydun,yes
REC128_SEG0015_PART01,REC128,SPK009,train,11.912,data/processed/segments/REC128/REC128_SEG0015_PART01.wav,reviewed,rami dd yudef ɣar ijjen ṭaddarṭ war ixes ad t issen ḥed waxxa amenni war izemmar ad innuffar minzi ict n tmettut ɣares yedjis ḍayes ijjen raryaḥ,yes
REC128_SEG0017,REC128,SPK009,train,7.76,data/processed/segments/REC128/REC128_SEG0017.wav,reviewed,uca a rami dd tusa ɣar ṭaddarṭ nnes tufa yedjis tezzer ḍi qama u cciṭan ittwassuffeɣ zzayes,yes
REC128_SEG0018_PART01,REC128,SPK009,train,10.92,data/processed/segments/REC128/REC128_SEG0018_PART01.wav,reviewed,asgenfi n ijjenn bnaḍem azizun iffeɣ dd yasuɛ ɛaweḍ zi ṭammurṭ n sur ḍ saydun,yes
REC128_SEG0018_PART02,REC128,SPK009,train,10.92,data/processed/segments/REC128/REC128_SEG0018_PART02.wav,reviewed,yiweḍ ɣar rebḥar n ljalil ɣar ttarf n ṭammurṭ n dikapulis iwyen dd ɣares ijjen udehcur itewtaw uca ttaren zzayes ad xas issars afus nnes,yes
REC128_SEG0019,REC128,SPK009,train,12.016,data/processed/segments/REC128/REC128_SEG0019.wav,reviewed,issiggʷej i t zi rɣaci ɣar uɣezdis uca iggas iḍewḍan deg imezzuɣen nnes issusef uca iḥada iress nnes xenni ixzar ɣar ujenna,yes
REC128_SEG0020_PART01,REC128,SPK009,train,10.072,data/processed/segments/REC128/REC128_SEG0020_PART01.wav,reviewed,isqinf ed innas nurzem rexdenni nnurzmen imezzuɣen nnes uca tefsi tesɣunt n yires nnes ibḍa issawar nican,yes
REC129_SEG0004,REC129,SPK009,train,19.216,data/processed/segments/REC129/REC129_SEG0004.wav,reviewed,isseqsa ṭen mecḥar n tecnifin i ɣarwem nnan sebɛa xenni yumur rɣaci ad iqqim ḍi ṭammurṭ uca iksi sebɛa nni n tecnifin u awarni rami ibarek yarza i tent iwca i tent i imeḥḍaren nnes ḥima ad tent qeddmen uca xenni qeddmen tent i rɣaci,yes
REC129_SEG0005_PART01,REC129,SPK009,train,12.984,data/processed/segments/REC129/REC129_SEG0005_PART01.wav,reviewed,tuɣa ɣarsen cwayt n iserman ḍ imezyanen ibark i ṭen ɛaweḍ inna ad qeddmen ina ccin jjiwnen uca yarwen min icetten aqa sebɛa n tsudjatin,yes
REC129_SEG0005_PART02,REC129,SPK009,train,12.984,data/processed/segments/REC129/REC129_SEG0005_PART02.wav,reviewed,inni iccen tuɣa aten ɛraḥar ḍi arebɛa araf xenni issekk i ṭen uca rexdenni inya ḍi tɣarrabut ak ḍ imeḥḍaren nnes yiweḍ ɣar jjwayeh n dalmanuta,yes
REC129_SEG0006_PART01,REC129,SPK009,train,14.44,data/processed/segments/REC129/REC129_SEG0006_PART01.wav,reviewed,ifarisiyyen ttarenijjen reɛrameṭ ffɣen ifarisiyyen bdan ttqacaḥen ḍayes ttaren zzayes ict n reɛrameṭ zeg ujenna ḥima ad t jarrben izehhar ḍi arruḥ nnes inna,yes
REC129_SEG0008,REC129,SPK009,train,8.144,data/processed/segments/REC129/REC129_SEG0008.wav,reviewed,maca imeḥḍaren nnes ttun ad kisen ksin aɣrum uca war tuɣi ɣarsen walu ḍi tɣarrabut mɣir ict n tecnift n weɣrum waha,yes
REC129_SEG0009_PART01,REC129,SPK009,train,12.696,data/processed/segments/REC129/REC129_SEG0009_PART01.wav,reviewed,uca netta iɛermasen i xzarem ḥḍam zeg wentun n ifarisiyyen ḍ wentun n hirudus mcawaren jar asen nnan ḍ man aya minzi war ɣarneɣ bu tecnifin n weɣrum,yes
REC129_SEG0009_PART02,REC129,SPK009,train,12.696,data/processed/segments/REC129/REC129_SEG0009_PART02.wav,reviewed,uca yargeb yasuɛ inna asen mayemmi temcawarem belli war ɣarwem bu tecnifin n weɣrum ma war tucim ma war tefhimem ma ɛad urawen nwem qesḥen ma ɣarwem ṭittawin maca war tettwirim,yes
REC129_SEG0010_PART01,REC129,SPK009,train,12.696,data/processed/segments/REC129/REC129_SEG0010_PART01.wav,reviewed,ma ɣarwem imezzuɣen maca war tettesrim ma war tɛeqqirem ɛad umi arziɣ xemsa n tecnifin n weɣrum i xemsa araf mecḥar n tsudjatin i iccuren s ireqqʷaz i tyarwem nnanas,yes
REC129_SEG0010_PART02,REC129,SPK009,train,12.696,data/processed/segments/REC129/REC129_SEG0010_PART02.wav,reviewed,ṭenɛac u ɣar sebɛa n tecnifin n weɣrum i arebɛa araf mecḥar n tsudjatin iccuren s ireqqʷaz i tyarwem nnan sebɛa xenni inna asen mammec ɛad war tefhimem ar rexxu,yes
REC129_SEG0012_PART01,REC129,SPK009,train,13.224,data/processed/segments/REC129/REC129_SEG0012_PART01.wav,reviewed,netta imneɛ adarɣar zeg ufus indeh i t barra i dcar uca issusef ḍi ṭittawin nnes issars xas afus nnes isseqsa min ittwara isewḍ inna ttwariɣ iwḍan gguren am ticejjura,yes
REC129_SEG0016,REC129,SPK009,train,11.504,data/processed/segments/REC129/REC129_SEG0016.wav,reviewed,ibḍa issermad aqa mmis n bnaḍem ittxessa ad iweddeb attas uca ad ittwasseḥqar zeg imɣaren n rgens ḍ imeqqranen n ikehhanen ḍ imsermaden n idlisen,yes
REC129_SEG0018_PART01,REC129,SPK009,train,10.184,data/processed/segments/REC129/REC129_SEG0018_PART01.wav,reviewed,aggʷej xafi awarni ayi a cciṭan minzi cek war ḍ ac icqi min idjan n arebbi maca min idjan n iwḍan iraɣa dd yasuɛ i rɣaci,yes
REC129_SEG0020_PART01,REC129,SPK009,train,12.584,data/processed/segments/REC129/REC129_SEG0020_PART01.wav,reviewed,minzi man refḍer n bnaḍem mara yarbeḥ ddunect marra maca ad ixsar reɛmar nnes minzi min ɣa iwc bnaḍem deg wemcan n reɛmar nnes minzi wenni,yes
REC130_SEG0002_PART01,REC130,SPK009,train,13.528,data/processed/segments/REC130/REC130_SEG0002_PART01.wav,reviewed,uca inna asen s tidett necc ad awem iniɣ aqa ca zeg inni da ibedden war ttqasin ca rmewt ar ɣa zaren tageldit n arebbi ṭenni ad ɣayasen s jjehd awarni setta n wussan yasuɛ yiwi dd,yes
REC130_SEG0002_PART02,REC130,SPK009,train,13.528,data/processed/segments/REC130/REC130_SEG0002_PART02.wav,reviewed,akides buṭrus ḍ yaɛqub ḍ yuḥanna weḥḥedsen ɣar ijjen wedrar yuɛran uca ibedder abdur nsen arruḍ nnes iḍwer yareqq ḍ acemrar attas am acnaw adfer,yes
REC130_SEG0003_PART02,REC130,SPK009,train,13.768,data/processed/segments/REC130/REC130_SEG0003_PART02.wav,reviewed,aqa mliḥ umi da nedja ejj aneɣ ad newwet ṭraṭa n iɛuccuten n tsetta ijjen i cek ijjen i musa u ijjen i iliya maca tuɣa iweddaras min ɣa yini minzi niṭni ggʷeden attas,yes
REC130_SEG0004,REC130,SPK009,train,17.808,data/processed/segments/REC130/REC130_SEG0004.wav,reviewed,ikka dd useynu issduriy i ṭen s tiri nnes uca traɣa dd ict n tmijja zeg useynu teqqar wa ḍ mmi iɛizzen srem ɣares umi ssgeɛɛden niṭni ṭittawin nsen deg ict n tecti war qqimen ttwaran ɛad ḥed akidsen mɣir yasuɛ weḥḥdes,yes
REC130_SEG0005,REC130,SPK009,train,9.68,data/processed/segments/REC130/REC130_SEG0005.wav,reviewed,arami dd hwan zeg wedrar yumur i ṭen ḥima war ttɛiwiden i ḥed walu zi min zrin ar dd ɣa ikkar mmis n bnaḍem jar imettinen,yes
REC130_SEG0006_PART01,REC130,SPK009,train,10.696,data/processed/segments/REC130/REC130_SEG0006_PART01.wav,reviewed,xemmren awar a deg yixef nsen am tuɣa ttseqsan ixef nsen min ixes ad yini wawar a ar dd ɣa ikkar zi ṭaddarṭ n imettinen sseqsan t nnanas maye,yes
